iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
NRU,Oceania,Nauru,2022-09-18,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-09-19,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-09-20,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-09-21,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-09-22,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-09-23,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-09-24,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-09-25,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-09-26,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-09-27,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-09-28,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-09-29,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-09-30,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-10-01,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-10-02,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-10-03,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-10-04,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-10-05,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-10-06,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-10-07,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-10-08,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-10-09,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-10-10,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-10-11,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-10-12,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-10-13,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-10-14,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-10-15,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-10-16,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,12,,,,,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-10-17,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,25172,11522,8585,5065,,12,198.35,90.79,67.65,39.91,946,10,0.079,12691,,,,
NRU,Oceania,Nauru,2022-10-18,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,18,,,,,1418,11,0.087,12691,,,,
NRU,Oceania,Nauru,2022-10-19,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,24,,,,,1891,11,0.087,12691,,,,
NRU,Oceania,Nauru,2022-10-20,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,31,,,,,2443,11,0.087,12691,,,,
NRU,Oceania,Nauru,2022-10-21,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,37,,,,,2915,12,0.095,12691,,,,
NRU,Oceania,Nauru,2022-10-22,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,43,,,,,3388,12,0.095,12691,,,,
NRU,Oceania,Nauru,2022-10-23,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,49,,,,,3861,12,0.095,12691,,,,
NRU,Oceania,Nauru,2022-10-24,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-10-25,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-10-26,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-10-27,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-10-28,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-10-29,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-10-30,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-10-31,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-01,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-02,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-03,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-04,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-05,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-06,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-07,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-08,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-09,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-10,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-11,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-12,4610,0,0,1,0,0,363249.547,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-13,4618,8,1.143,1,0,0,363879.915,630.368,90.053,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-14,4618,0,1.143,1,0,0,363879.915,0,90.053,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-15,4618,0,1.143,1,0,0,363879.915,0,90.053,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-16,4618,0,1.143,1,0,0,363879.915,0,90.053,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-17,4618,0,1.143,1,0,0,363879.915,0,90.053,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-18,4618,0,1.143,1,0,0,363879.915,0,90.053,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-19,4618,0,1.143,1,0,0,363879.915,0,90.053,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-20,4621,3,0.429,1,0,0,364116.303,236.388,33.77,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-21,4621,0,0.429,1,0,0,364116.303,0,33.77,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-22,4621,0,0.429,1,0,0,364116.303,0,33.77,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-23,4621,0,0.429,1,0,0,364116.303,0,33.77,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-24,4621,0,0.429,1,0,0,364116.303,0,33.77,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-25,4621,0,0.429,1,0,0,364116.303,0,33.77,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-26,4621,0,0.429,1,0,0,364116.303,0,33.77,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-27,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-28,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-29,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-11-30,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-01,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-02,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-03,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-04,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-05,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-06,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-07,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-08,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-09,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-10,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-11,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-12,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-13,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-14,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-15,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-16,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-17,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-18,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-19,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-20,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-21,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-22,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-23,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-24,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-25,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-26,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-27,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,-0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-28,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-29,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-30,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
NRU,Oceania,Nauru,2022-12-31,4621,0,0,1,0,0,364116.303,0,0,78.796,0,0,0,,,,,,,,,,,,,,,,,,,,,,,55,,,,,4334,13,0.102,12691,,,,
LCA,North America,Saint Lucia,2020-01-05,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-01-06,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-01-07,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-01-08,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-01-09,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-01-10,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-01-11,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-01-12,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-01-13,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-01-14,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-01-15,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-01-16,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-01-17,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-01-18,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-01-19,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-01-20,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-01-21,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-01-22,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-01-23,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-01-24,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-01-25,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-01-26,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-01-27,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-01-28,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-01-29,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-01-30,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-01-31,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-02-01,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-02-02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-02-03,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-02-04,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-02-05,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-02-06,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-02-07,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-02-08,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-02-09,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-02-10,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-02-11,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-02-12,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
LCA,North America,Saint Lucia,2020-02-13,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179872,,,,
